Route,School_Clip,Person to Score,Teachear provides learning activity to most students - 1st Snapshot,Students are on task - 1st snapshot,Teachear provides learning activity to most students - 2nd Snapshot,Students are on task - 2nd snapshot,Teachear provides learning activity to most students - 3rd Snapshot,Students are on task - 3rd snapshot,1. Supportive Learning Environment,1.1 The teacher treats all students respectfully,1.2 The teacher uses positive language,1.3 The teacher responds to students needs,1.4 The teacher does not exhibit gender biasâ¦,2. Positive Behavioral Expectations,2.1 The teacher sets clear behavioral expectations,2.2 The teacher acknowledges positive student behavior,2.3 The teacher redirects misbehaviorâ¦,3. Lesson Facilitation,3.1 The teacher explicitly articulatesâ¦,3.2 The teacher's explanation of content is clear,3.3 The teacher makes connections in the lessonâ¦,3.4 The teacher models by enacting or thinking aloud,4. Checks for understanding,"""4.1 The teacher uses questions","promptsâ¦""",4.2 The teacher monitors most studentsâ¦,4.3 The teacher adjusts teaching to the level of students,5. Feedback,5.1 The teacher provides specific comments or promptsâ¦. Misunderstandings,5.2 The teacher provides specific comments or promptsâ¦. Successes,6. Critical Thinking,6.1 The teacher asks open-ended questions,6.2 The teacher provides thinking tasks,6.3 The students ask open-ended questions or performs thinking tasks,7. Autonomy,7.1 The teacher provides students with choices,7.2 The teacher provides students with opportunitiesâ¦.,7.3 The students volunteer to participate in the classroom,8. Perseverance,8.1 The teacher acknoledges students' efforts,8.2 The teacher has a positive attitude towards students' challenges,8.3 The teacher encourages goal-setting,9. Social & Collaborative Skills,9.1 The teacher promotes students' collaborationâ¦,9.2 The teacher promotes students' interpersonal skills,9.3 Students collaborate with one anotherâ¦.,Unnamed,Unnamed_1,Source Table,Identifier,Audio File 1,Audio File 2,Transcription 1,Transcription 2,Language,Context,Video Clip 1,Video Clip 2,Video Clip 3,Video Clip 4
,,,Teachear provides learning activity to most students - 1st Snapshot,Students are on task - 1st snapshot,Teachear provides learning activity to most students - 2nd Snapshot,Students are on task - 2nd snapshot,Teachear provides learning activity to most students - 3rd Snapshot,Students are on task - 3rd snapshot,1. Supportive Learning Environment,1.1 The teacher treats all students respectfully ,1.2 The teacher uses positive language,1.3 The teacher responds to students needs,1.4 The teacher does not exhibit gender biasâ¦,2. Positive Behavioral Expectations,2.1 The teacher sets clear behavioral expectations,2.2 The teacher acknowledges positive student behavior,2.3 The teacher redirects misbehaviorâ¦,3. Lesson Facilitation,3.1 The teacher explicitly articulatesâ¦,3.2 The teacher's explanation of content is clear,3.3 The teacher makes connections in the lessonâ¦,3.4 The teacher models by enacting or thinking aloud,4. Checks for understanding,"4.1 The teacher uses questions, promptsâ¦",4.2 The teacher monitors most studentsâ¦,4.3 The teacher adjusts teaching to the level of students,5. Feedback,5.1 The teacher provides specific comments or promptsâ¦. Misunderstandings,5.2 The teacher provides specific comments or promptsâ¦. Successes,6. Critical Thinking,6.1 The teacher asks open-ended questions,6.2 The teacher provides thinking tasks,6.3 The students ask open-ended questions or performs thinking tasks,7. Autonomy,7.1 The teacher provides students with choices,7.2 The teacher provides students with opportunitiesâ¦.,7.3 The students volunteer to participate in the classroom ,8. Perseverance,8.1 The teacher acknoledges students' efforts,8.2 The teacher has a positive attitude towards students' challenges,8.3 The teacher encourages goal-setting,9. Social & Collaborative Skills,9.1 The teacher promotes students' collaborationâ¦,9.2 The teacher promotes students' interpersonal skills,9.3 Students collaborate with one anotherâ¦.,,,,Peru,,,,,,,,,,,
10.0,428953 Clip 1,Tamara,N,,Y,H,Y,M,4,H,H,,M,3,M,L,H,4,H,M,H,M,2,M,,L,3,H,L,5,H,H,H,3,M,L,H,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 428953-(2) IE 36015 Huancavelica .MTS; assigned clip 1 (parentheses): 428953-(1) IE 36015 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/428953-(1) IE 36015 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/428953-(2) IE 36015 Huancavelica .MTS,,
10.0,428953 Clip 2,Tamara,Y,H,Y,H,Y,H,4,H,H,,M,3,H,L,H,4,M,H,H,H,3,H,,L,4,H,M,4,H,M,M,3,L,M,H,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 428953-(2) IE 36015 Huancavelica .MTS; assigned clip 1 (parentheses): 428953-(1) IE 36015 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/428953-(1) IE 36015 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/428953-(2) IE 36015 Huancavelica .MTS,,
10.0,808147 Clip 1,Tamara,Y,L,Y,M,Y,L,2,L,L,,M,2,M,L,L,1,L,L,L,L,3,L,H,L,1,L,L,1,L,L,L,1,L,L,L,2,L,M,L,3,H,M,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 808147-(2) IE 64953-B Ucayali .MTS; assigned clip 1 (parentheses): 808147-(1) IE 64953-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/808147-(1) IE 64953-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/808147-(2) IE 64953-B Ucayali .MTS,,
10.0,808147 Clip 2,Tamara,Y,L,Y,L,Y,L,2,M,L,,M,1,L,L,M,2,M,M,L,L,3,M,H,L,3,H,L,2,L,M,M,1,L,L,L,2,L,M,L,3,H,L,M,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 808147-(2) IE 64953-B Ucayali .MTS; assigned clip 1 (parentheses): 808147-(1) IE 64953-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/808147-(1) IE 64953-B Ucayali .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/808147-(2) IE 64953-B Ucayali .MTS,,
10.0,829457 Clip 1,Tamara,Y,H,Y,H,Y,M,4,H,H,H,M,3,H,L,H,3,H,H,M,L,3,M,H,L,2,L,M,4,H,M,M,3,L,L,H,2,L,M,L,2,M,L,M,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 829457-(2) IE 36592 Huancavelica .MTS; assigned clip 1 (parentheses): 829457-(1) IE 36592 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/829457-(1) IE 36592 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/829457-(2) IE 36592 Huancavelica .MTS,,
10.0,829457 Clip 2,Tamara,Y,M,Y,H,N,,4,H,H,,M,3,H,L,H,3,M,H,L,L,3,M,H,L,1,L,L,2,L,M,M,3,L,M,H,3,H,H,L,2,L,M,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 829457-(2) IE 36592 Huancavelica .MTS; assigned clip 1 (parentheses): 829457-(1) IE 36592 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/829457-(1) IE 36592 Huancavelica .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/829457-(2) IE 36592 Huancavelica .MTS,,
10.0,1387943 Clip 1,Tamara,Y,M,Y,M,N,,4,H,H,,M,3,H,L,H,2,M,M,M,L,1,L,,L,1,L,L,3,M,M,M,2,L,M,M,2,L,M,L,3,H,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 1387943-(2) IE 30001-158 Junin .MTS; assigned clip 1 (parentheses): 1387943-(1) IE 30001-158 Junin .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/1387943-(1) IE 30001-158 Junin .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/1387943-(2) IE 30001-158 Junin .MTS,,
10.0,1387943 Clip 2,Tamara,Y,M,Y,M,Y,M,4,M,M,H,M,3,H,L,H,2,M,L,L,L,3,L,H,L,1,L,L,3,M,M,M,1,L,L,L,2,L,M,L,3,H,L,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 1387943-(2) IE 30001-158 Junin .MTS; assigned clip 1 (parentheses): 1387943-(1) IE 30001-158 Junin .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/Clip 1/1387943-(1) IE 30001-158 Junin .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 10/Video/1387943-(2) IE 30001-158 Junin .MTS,,
11.0,216549 Clip 1,Tamara,N,,Y,M,N,,4,H,H,,M,3,H,L,H,3,M,H,L,L,3,L,,H,2,M,L,3,L,H,H,1,L,L,L,2,L,M,L,2,M,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 216549-(2) IE 80261 La Libertad .MTS; assigned clip 1 (parentheses): 216549-(1) IE 80261 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/216549-(1) IE 80261 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/216549-(2) IE 80261 La Libertad .MTS,,
11.0,216549 Clip 2,Tamara,Y,M,Y,H,Y,M,3,M,M,,M,3,H,L,M,2,L,H,L,L,4,M,H,M,2,M,L,2,M,L,L,2,L,L,M,2,L,M,L,2,M,L,M,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 216549-(2) IE 80261 La Libertad .MTS; assigned clip 1 (parentheses): 216549-(1) IE 80261 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/216549-(1) IE 80261 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/216549-(2) IE 80261 La Libertad .MTS,,
11.0,268367 Clip 1,Tamara,Y,H,Y,H,Y,M,4,H,H,,M,3,H,L,H,2,L,L,H,L,2,L,M,L,1,L,L,4,H,M,M,2,M,L,L,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 268367-(2) IE  80114 La Libertad .MTS; assigned clip 3 (parentheses): 268367-(3) IE 80114 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/268367-(1) IE 80114 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/268367-(2) IE  80114 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/268367-(3) IE 80114 La Libertad .MTS,
11.0,268367 Clip 2,Tamara,N,,N,,Y,H,4,M,H,,M,3,H,L,H,4,M,H,H,L,1,L,,L,1,L,L,2,M,L,L,1,L,L,L,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 268367-(2) IE  80114 La Libertad .MTS; assigned clip 3 (parentheses): 268367-(3) IE 80114 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/268367-(1) IE 80114 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/268367-(2) IE  80114 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/268367-(3) IE 80114 La Libertad .MTS,
11.0,268516 Clip 1,Tamara,Y,H,Y,H,Y,H,4,H,M,H,M,3,H,L,H,3,L,H,L,H,3,M,H,L,3,H,L,2,L,M,M,3,M,L,H,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 268516-(2) IE 80641 La Libertad .MTS; assigned clip 1 (parentheses): 268516-(1) IE 80641 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/268516-(1) IE 80641 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/268516-(2) IE 80641 La Libertad .MTS,,
11.0,268516 Clip 2,Tamara,Y,M,Y,M,Y,M,4,H,M,,M,2,M,L,M,3,M,H,M,L,3,M,H,L,2,M,L,2,L,M,M,3,L,H,M,2,L,M,L,2,M,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 268516-(2) IE 80641 La Libertad .MTS; assigned clip 1 (parentheses): 268516-(1) IE 80641 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/268516-(1) IE 80641 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/268516-(2) IE 80641 La Libertad .MTS,,
11.0,269357 Clip 1,Tamara,Y,H,Y,H,Y,M,4,H,H,,M,3,H,L,H,4,H,H,L,H,2,M,,L,4,H,M,4,H,M,M,3,L,H,H,2,L,M,L,3,M,L,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269357-(2) IE 80661 La Libertad .MTS; assigned clip 3 (parentheses): 269357-(3) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269357-(1) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269357-(2) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269357-(3) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269357-(4) IE 80661 La Libertad .MTS
11.0,269357 Clip 2,Tamara,Y,L,N,,N,,4,M,H,,M,2,M,L,L,4,M,H,H,M,3,M,H,L,2,M,L,3,H,M,L,2,L,L,M,2,L,M,L,,H,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269357-(2) IE 80661 La Libertad .MTS; assigned clip 3 (parentheses): 269357-(3) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269357-(1) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269357-(2) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269357-(3) IE 80661 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269357-(4) IE 80661 La Libertad .MTS
11.0,690867 Clip 1,Carolina,Y,M,N,,Y,M,4,H,H,,M,4,H,L,H,3,L,H,H,M,2,M,L,L,1,L,L,1,L,L,L,3,M,M,M,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 690867-(3) IE 81663 La Libertad .MTS; assigned clip 2 (parentheses): 690867-(2) IE 81663 La Libertad  .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/690867-(1) IE 81663 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/690867-(2) IE 81663 La Libertad  .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/690867-(3) IE 81663 La Libertad .MTS,
11.0,690867 Clip 2,Carolina,Y,H,Y,H,Y,M,3,H,L,,M,4,H,L,H,3,L,H,L,L,3,H,H,L,1,L,L,2,L,M,M,1,L,L,L,2,L,M,L,2,L,L,M,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 3 (parentheses): 690867-(3) IE 81663 La Libertad .MTS; assigned clip 2 (parentheses): 690867-(2) IE 81663 La Libertad  .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/690867-(1) IE 81663 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/690867-(2) IE 81663 La Libertad  .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/690867-(3) IE 81663 La Libertad .MTS,
11.0,269779 Clip 1,Fatima,Y,L,Y,L,Y,M,3,M,H,,M,3,M,M,M,2,M,L,L,L,3,L,H,L,3,H,L,1,L,L,L,1,L,L,L,3,M,H,L,3,H,L,M,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269779-(2) IE 80423 La Libertad .MTS; assigned clip 1 (parentheses): 269779-(1) IE 80423 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269779-(1) IE 80423 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269779-(2) IE 80423 La Libertad .MTS,,
11.0,269779 Clip 2,Fatima,Y,L,Y,L,Y,L,4,H,H,H,M,2,M,L,L,2,M,L,L,L,2,M,M,L,1,L,L,1,L,L,L,3,L,H,L,2,L,M,L,3,M,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269779-(2) IE 80423 La Libertad .MTS; assigned clip 1 (parentheses): 269779-(1) IE 80423 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269779-(1) IE 80423 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269779-(2) IE 80423 La Libertad .MTS,,
11.0,269860 Clip 1,Fatima,N,,Y,M,Y,H,4,H,H,,M,3,H,L,M,3,H,M,M,L,2,L,M,L,3,M,L,3,L,M,M,2,L,L,M,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269860-(2) IE 80462 La Libertad .MTS; assigned clip 1 (parentheses): 269860-(1) IE 80462 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269860-(1) IE 80462 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269860-(2) IE 80462 La Libertad .MTS,,
11.0,269860 Clip 2,Fatima,Y,H,Y,M,Y,H,4,H,H,H,M,4,H,L,H,4,H,M,H,L,4,M,H,M,2,M,L,2,L,M,M,4,L,H,H,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269860-(2) IE 80462 La Libertad .MTS; assigned clip 1 (parentheses): 269860-(1) IE 80462 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269860-(1) IE 80462 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269860-(2) IE 80462 La Libertad .MTS,,
11.0,269910 Clip 1,Fatima,N,,Y,H,Y,H,4,H,H,H,M,4,H,L,H,3,M,H,L,M,2,M,,L,1,L,L,2,L,M,M,4,L,H,H,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269910-(2) IE 80467 La Libertad .MTS; assigned clip 3 (parentheses): 269910-(3) IE 80467 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269910-(1) IE 80467 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269910-(2) IE 80467 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269910-(3) IE 80467 La Libertad .MTS,
11.0,269910 Clip 2,Fatima,Y,H,Y,M,Y,H,4,H,M,H,M,4,H,L,H,2,M,L,L,L,1,L,L,L,1,L,L,1,L,L,L,1,L,L,L,2,L,M,L,1,L,L,L,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 269910-(2) IE 80467 La Libertad .MTS; assigned clip 3 (parentheses): 269910-(3) IE 80467 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/269910-(1) IE 80467 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269910-(2) IE 80467 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/269910-(3) IE 80467 La Libertad .MTS,
11.0,366336 Clip 1,Fatima,Y,H,Y,H,Y,H,4,H,H,,M,3,H,L,H,3,M,H,L,M,3,L,H,H,1,L,L,3,L,H,H,3,L,H,H,2,L,M,L,3,H,L,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 4 (parentheses): 366336-(4) IE 80078 La Libertad .MTS; assigned clip 3 (parentheses): 366336-(3) IE 80078 La Libertad .MTS | CONFLICTS: replaced clip 3 with better quality (parentheses): 366336-(3) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/366336-(1) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/366336-(2) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/366336-(3) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/366336-(4) IE 80078 La Libertad .MTS
11.0,366336 Clip 2,Fatima,Y,H,Y,H,N,,4,H,H,,M,3,H,L,H,4,M,H,M,M,4,M,H,M,1,L,L,3,L,H,H,3,M,H,M,2,L,M,L,3,H,L,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 4 (parentheses): 366336-(4) IE 80078 La Libertad .MTS; assigned clip 3 (parentheses): 366336-(3) IE 80078 La Libertad .MTS | CONFLICTS: replaced clip 3 with better quality (parentheses): 366336-(3) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/366336-(1) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/366336-(2) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/366336-(3) IE 80078 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/366336-(4) IE 80078 La Libertad .MTS
11.0,418517 Clip 1,Fatima,Y,H,Y,M,Y,H,4,H,H,,M,4,H,L,H,4,H,H,L,H,4,H,H,L,1,L,L,2,L,M,M,4,M,H,H,2,L,M,L,4,H,L,H,,,,Peru,,,,,,,ASSIGNMENTS: assigned clip 2 (parentheses): 418517-(2) IE 81534 La Libertad .MTS; assigned clip 1 (parentheses): 418517-(1) IE 81534 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/Clip 1/418517-(1) IE 81534 La Libertad .MTS,https://worldbankgroup.sharepoint.com/teams/TeachDashboardVideoLibrary-WBGroup/Shared Documents/General/Peru 2019/Ruta 11/Video/418517-(2) IE 81534 La Libertad .MTS,,
